student;source;target
-7801083087163402202;4 calc_class_1_present_(2);5 bmgc_lecture_3_active_(3)
-7801083087163402202;5 bmgc_lecture_3_active_(3);6 bmgc_seminar_2_absent_(1)
-7801083087163402202;6 bmgc_seminar_2_absent_(1);7 calc_class_2_present_(3)
-7801083087163402202;7 calc_class_2_present_(3);8 bmgc_lecture_4_active_(1)
-7801083087163402202;8 bmgc_lecture_4_active_(1);9 bmgc_seminar_3_present_(3)
-7801083087163402202;9 bmgc_seminar_3_present_(3);10 calc_class_3_present_(3)
-7801083087163402202;10 calc_class_3_present_(3);11 bmgc_lecture_5_none_(1)
-7801083087163402202;11 bmgc_lecture_5_none_(1);12 bmgc_seminar_4_present_(1)
-7801083087163402202;12 bmgc_seminar_4_present_(1);13 calc_class_4_present_(3)
-7801083087163402202;13 calc_class_4_present_(3);14 bmgc_lecture_6_none_(3)
-7801083087163402202;14 bmgc_lecture_6_none_(3);15 bmgc_seminar_5_active_(3)
-7801083087163402202;15 bmgc_seminar_5_active_(3);16 calc_class_5_absent_(2)
-7801083087163402202;16 calc_class_5_absent_(2);17 bmgc_lecture_7_none_(2)
-7801083087163402202;17 bmgc_lecture_7_none_(2);18 bmgc_seminar_6_absent_(3)
-7801083087163402202;18 bmgc_seminar_6_absent_(3);19 calc_class_6_present_(2)
-7801083087163402202;19 calc_class_6_present_(2);20 bmgc_lecture_8_none_(2)
-7801083087163402202;20 bmgc_lecture_8_none_(2);21 bmgc_seminar_7_present_(3)
-7801083087163402202;21 bmgc_seminar_7_present_(3);22 calc_class_7_present_(3)
-7801083087163402202;22 calc_class_7_present_(3);23 bmgc_lecture_9_active_(3)
-7801083087163402202;23 bmgc_lecture_9_active_(3);24 bmgc_seminar_8_active_(2)
-7801083087163402202;24 bmgc_seminar_8_active_(2);25 calc_class_8_present_(1)
-7801083087163402202;25 calc_class_8_present_(1);26 bmgc_lecture_10_none_(3)
-7801083087163402202;26 bmgc_lecture_10_none_(3);27 bmgc_seminar_9_active_(1)
-7801083087163402202;27 bmgc_seminar_9_active_(1);28 calc_class_9_absent_(3)
-7801083087163402202;28 calc_class_9_absent_(3);29 bmgc_lecture_11_none_(3)
-7801083087163402202;29 bmgc_lecture_11_none_(3);30 bmgc_seminar_10_absent_(1)
-7801083087163402202;30 bmgc_seminar_10_absent_(1);31 calc_class_10_present_(3)
-7801083087163402202;31 calc_class_10_present_(3);32 bmgc_lecture_12_none_(3)
-7801083087163402202;32 bmgc_lecture_12_none_(3);33 bmgc_seminar_11_present_(1)
-7801083087163402202;33 bmgc_seminar_11_present_(1);34 calc_class_11_present_(2)
-7801083087163402202;34 calc_class_11_present_(2);35 bmgc_lecture_13_none_(1)
-7801083087163402202;35 bmgc_lecture_13_none_(1);36 bmgc_seminar_12_absent_(3)
-7801083087163402202;36 bmgc_seminar_12_absent_(3);37 calc_class_12_present_(2)
-7801083087163402202;37 calc_class_12_present_(2);38 bmgc_lecture_14_none_(1)
-7801083087163402202;38 bmgc_lecture_14_none_(1);39 bmgc_seminar_13_absent_(3)
-7801083087163402202;39 bmgc_seminar_13_absent_(3);40 bmgc_seminar_14_present_(1)
-7801083087163402202;40 bmgc_seminar_14_present_(1);41 calc_class_13_present_(2)
-7801083087163402202;41 calc_class_13_present_(2);42 calc_class_14_present_(2)
-7801083087163402202;42 calc_class_14_present_(2);43 bmgc_seminar_15_absent_(1)
-7801083087163402202;43 bmgc_seminar_15_absent_(1);44 calc_homework_med_(1)
-7801083087163402202;44 calc_homework_med_(1);45 bmgc_midterm_test_med_(1)
-7801083087163402202;45 bmgc_midterm_test_med_(1);46 calc_quiz_med_(1)
-7801083087163402202;46 calc_quiz_med_(1);47 calc_midterm_test_med_(1)
-7801083087163402202;47 calc_midterm_test_med_(1);48 calc_oral_test_high_(1)
-7801083087163402202;48 calc_oral_test_high_(1);49 calc_exam_med_(1)
-7801083087163402202;49 calc_exam_med_(1);50 calc_final_grade_med_(1)
-8196266120266842777;1 bmgc_lecture_1_none_(1);2 bmgc_lecture_2_none_(3)
-8196266120266842777;2 bmgc_lecture_2_none_(3);3 bmgc_seminar_1_absent_(1)
-8196266120266842777;3 bmgc_seminar_1_absent_(1);4 calc_class_1_absent_(3)
-8196266120266842777;4 calc_class_1_absent_(3);5 bmgc_lecture_3_none_(3)
-8196266120266842777;5 bmgc_lecture_3_none_(3);6 bmgc_seminar_2_active_(2)
-8196266120266842777;6 bmgc_seminar_2_active_(2);7 calc_class_2_present_(3)
-8196266120266842777;7 calc_class_2_present_(3);8 bmgc_lecture_4_none_(1)
-8196266120266842777;8 bmgc_lecture_4_none_(1);9 bmgc_seminar_3_present_(3)
-8196266120266842777;9 bmgc_seminar_3_present_(3);10 calc_class_3_present_(3)
-8196266120266842777;10 calc_class_3_present_(3);11 bmgc_lecture_5_none_(1)
-8196266120266842777;11 bmgc_lecture_5_none_(1);12 bmgc_seminar_4_present_(1)
-8196266120266842777;12 bmgc_seminar_4_present_(1);13 calc_class_4_present_(3)
-8196266120266842777;13 calc_class_4_present_(3);14 bmgc_lecture_6_none_(3)
-8196266120266842777;14 bmgc_lecture_6_none_(3);15 bmgc_seminar_5_active_(3)
-8196266120266842777;15 bmgc_seminar_5_active_(3);16 calc_class_5_present_(2)
-8196266120266842777;16 calc_class_5_present_(2);17 bmgc_lecture_7_none_(2)
-8196266120266842777;17 bmgc_lecture_7_none_(2);18 bmgc_seminar_6_absent_(3)
-8196266120266842777;18 bmgc_seminar_6_absent_(3);19 calc_class_6_absent_(2)
-8196266120266842777;19 calc_class_6_absent_(2);20 bmgc_lecture_8_none_(2)
-8196266120266842777;20 bmgc_lecture_8_none_(2);21 bmgc_seminar_7_absent_(3)
-8196266120266842777;21 bmgc_seminar_7_absent_(3);22 calc_class_7_present_(3)
-8196266120266842777;22 calc_class_7_present_(3);23 bmgc_lecture_9_none_(3)
-8196266120266842777;23 bmgc_lecture_9_none_(3);24 bmgc_seminar_8_absent_(2)
-8196266120266842777;24 bmgc_seminar_8_absent_(2);25 calc_class_8_present_(1)
-8196266120266842777;25 calc_class_8_present_(1);26 bmgc_lecture_10_none_(3)
-8196266120266842777;26 bmgc_lecture_10_none_(3);27 bmgc_seminar_9_present_(1)
-8196266120266842777;27 bmgc_seminar_9_present_(1);28 calc_class_9_absent_(3)
-8196266120266842777;28 calc_class_9_absent_(3);29 bmgc_lecture_11_none_(3)
-8196266120266842777;29 bmgc_lecture_11_none_(3);30 bmgc_seminar_10_active_(3)
-8196266120266842777;30 bmgc_seminar_10_active_(3);31 calc_class_10_present_(3)
-8196266120266842777;31 calc_class_10_present_(3);32 bmgc_lecture_12_none_(3)
-8196266120266842777;32 bmgc_lecture_12_none_(3);33 bmgc_seminar_11_active_(1)
-8196266120266842777;33 bmgc_seminar_11_active_(1);34 calc_class_11_present_(2)
-8196266120266842777;34 calc_class_11_present_(2);35 bmgc_lecture_13_none_(1)
-8196266120266842777;35 bmgc_lecture_13_none_(1);36 bmgc_seminar_12_absent_(3)
-8196266120266842777;36 bmgc_seminar_12_absent_(3);37 calc_class_12_present_(2)
-8196266120266842777;37 calc_class_12_present_(2);38 bmgc_lecture_14_none_(1)
-8196266120266842777;38 bmgc_lecture_14_none_(1);39 bmgc_seminar_13_absent_(3)
-8196266120266842777;39 bmgc_seminar_13_absent_(3);40 bmgc_seminar_14_absent_(1)
-8196266120266842777;40 bmgc_seminar_14_absent_(1);41 calc_class_13_present_(2)
-8196266120266842777;41 calc_class_13_present_(2);42 calc_class_14_present_(2)
-8196266120266842777;42 calc_class_14_present_(2);43 bmgc_seminar_15_absent_(1)
-8196266120266842777;43 bmgc_seminar_15_absent_(1);44 calc_homework_high_(1)
-8196266120266842777;44 calc_homework_high_(1);45 bmgc_midterm_test_med_(1)
-8196266120266842777;45 bmgc_midterm_test_med_(1);46 calc_quiz_med_(1)
-8196266120266842777;46 calc_quiz_med_(1);47 calc_midterm_test_low_(1)
-8196266120266842777;47 calc_midterm_test_low_(1);48 calc_oral_test_med_(1)
-8196266120266842777;48 calc_oral_test_med_(1);49 calc_exam_none_(1)
-8196266120266842777;49 calc_exam_none_(1);50 calc_final_grade_med_(1)
-8646034338827621609;1 bmgc_lecture_1_active_(1);2 bmgc_lecture_2_none_(3)
-8646034338827621609;2 bmgc_lecture_2_none_(3);3 bmgc_seminar_1_active_(1)
-8646034338827621609;3 bmgc_seminar_1_active_(1);4 calc_class_1_present_(2)
-8646034338827621609;4 calc_class_1_present_(2);5 bmgc_lecture_3_active_(3)
-8646034338827621609;5 bmgc_lecture_3_active_(3);6 bmgc_seminar_2_absent_(1)
-8646034338827621609;6 bmgc_seminar_2_absent_(1);7 calc_class_2_present_(3)
-8646034338827621609;7 calc_class_2_present_(3);8 bmgc_lecture_4_active_(1)
-8646034338827621609;8 bmgc_lecture_4_active_(1);9 bmgc_seminar_3_active_(1)
-8646034338827621609;9 bmgc_seminar_3_active_(1);10 calc_class_3_present_(3)
-8646034338827621609;10 calc_class_3_present_(3);11 bmgc_lecture_5_active_(1)
-8646034338827621609;11 bmgc_lecture_5_active_(1);12 bmgc_seminar_4_active_(1)
-8646034338827621609;12 bmgc_seminar_4_active_(1);13 calc_class_4_present_(3)
-8646034338827621609;13 calc_class_4_present_(3);14 bmgc_lecture_6_active_(1)
-8646034338827621609;14 bmgc_lecture_6_active_(1);15 bmgc_seminar_5_active_(3)
-8646034338827621609;15 bmgc_seminar_5_active_(3);16 calc_class_5_present_(2)
-8646034338827621609;16 calc_class_5_present_(2);17 bmgc_lecture_7_none_(2)
-8646034338827621609;17 bmgc_lecture_7_none_(2);18 bmgc_seminar_6_active_(1)
-8646034338827621609;18 bmgc_seminar_6_active_(1);19 calc_class_6_present_(2)
-8646034338827621609;19 calc_class_6_present_(2);20 bmgc_lecture_8_none_(2)
-8646034338827621609;20 bmgc_lecture_8_none_(2);21 bmgc_seminar_7_active_(3)
-8646034338827621609;21 bmgc_seminar_7_active_(3);22 calc_class_7_present_(3)
-8646034338827621609;22 calc_class_7_present_(3);23 bmgc_lecture_9_active_(3)
-8646034338827621609;23 bmgc_lecture_9_active_(3);24 bmgc_seminar_8_active_(2)
-8646034338827621609;24 bmgc_seminar_8_active_(2);25 calc_class_8_present_(1)
-8646034338827621609;25 calc_class_8_present_(1);26 bmgc_lecture_10_active_(3)
-8646034338827621609;26 bmgc_lecture_10_active_(3);27 bmgc_seminar_9_active_(1)
-8646034338827621609;27 bmgc_seminar_9_active_(1);28 calc_class_9_absent_(3)
-8646034338827621609;28 calc_class_9_absent_(3);29 bmgc_lecture_11_active_(1)
-8646034338827621609;29 bmgc_lecture_11_active_(1);30 bmgc_seminar_10_active_(3)
-8646034338827621609;30 bmgc_seminar_10_active_(3);31 calc_class_10_present_(3)
-8646034338827621609;31 calc_class_10_present_(3);32 bmgc_lecture_12_none_(3)
-8646034338827621609;32 bmgc_lecture_12_none_(3);33 bmgc_seminar_11_absent_(1)
-8646034338827621609;33 bmgc_seminar_11_absent_(1);34 calc_class_11_present_(2)
-8646034338827621609;34 calc_class_11_present_(2);35 bmgc_lecture_13_none_(1)
-8646034338827621609;35 bmgc_lecture_13_none_(1);36 bmgc_seminar_12_absent_(3)
-8646034338827621609;36 bmgc_seminar_12_absent_(3);37 calc_class_12_present_(2)
-8646034338827621609;37 calc_class_12_present_(2);38 bmgc_lecture_14_none_(1)
-8646034338827621609;38 bmgc_lecture_14_none_(1);39 bmgc_seminar_13_absent_(3)
-8646034338827621609;39 bmgc_seminar_13_absent_(3);40 bmgc_seminar_14_active_(1)
-8646034338827621609;40 bmgc_seminar_14_active_(1);41 calc_class_13_present_(2)
-8646034338827621609;41 calc_class_13_present_(2);42 calc_class_14_present_(2)
-8646034338827621609;42 calc_class_14_present_(2);43 bmgc_seminar_15_absent_(1)
-8646034338827621609;43 bmgc_seminar_15_absent_(1);44 calc_homework_high_(1)
-8646034338827621609;44 calc_homework_high_(1);45 bmgc_midterm_test_med_(1)
-8646034338827621609;45 bmgc_midterm_test_med_(1);46 calc_quiz_low_(2)
-8646034338827621609;46 calc_quiz_low_(2);47 calc_midterm_test_low_(1)
-8646034338827621609;47 calc_midterm_test_low_(1);48 calc_oral_test_high_(1)
-8646034338827621609;48 calc_oral_test_high_(1);49 calc_exam_med_(1)
-8646034338827621609;49 calc_exam_med_(1);50 calc_final_grade_med_(1)
-8906455268056223461;1 bmgc_lecture_1_none_(1);2 bmgc_lecture_2_none_(3)
-8906455268056223461;2 bmgc_lecture_2_none_(3);3 bmgc_seminar_1_present_(1)
-8906455268056223461;3 bmgc_seminar_1_present_(1);4 calc_class_1_present_(2)
-8906455268056223461;4 calc_class_1_present_(2);5 bmgc_lecture_3_active_(3)
-8906455268056223461;5 bmgc_lecture_3_active_(3);6 bmgc_seminar_2_absent_(1)
-8906455268056223461;6 bmgc_seminar_2_absent_(1);7 calc_class_2_present_(3)
-8906455268056223461;7 calc_class_2_present_(3);8 bmgc_lecture_4_none_(1)
-8906455268056223461;8 bmgc_lecture_4_none_(1);9 bmgc_seminar_3_absent_(1)
-8906455268056223461;9 bmgc_seminar_3_absent_(1);10 calc_class_3_present_(3)
-8906455268056223461;10 calc_class_3_present_(3);11 bmgc_lecture_5_none_(1)
-8906455268056223461;11 bmgc_lecture_5_none_(1);12 bmgc_seminar_4_present_(1)
-8906455268056223461;12 bmgc_seminar_4_present_(1);13 calc_class_4_present_(3)
-8906455268056223461;13 calc_class_4_present_(3);14 bmgc_lecture_6_none_(3)
-8906455268056223461;14 bmgc_lecture_6_none_(3);15 bmgc_seminar_5_active_(3)
-8906455268056223461;15 bmgc_seminar_5_active_(3);16 calc_class_5_absent_(2)
-8906455268056223461;16 calc_class_5_absent_(2);17 bmgc_lecture_7_none_(2)
-8906455268056223461;17 bmgc_lecture_7_none_(2);18 bmgc_seminar_6_absent_(3)
-8906455268056223461;18 bmgc_seminar_6_absent_(3);19 calc_class_6_present_(2)
-8906455268056223461;19 calc_class_6_present_(2);20 bmgc_lecture_8_none_(2)
-8906455268056223461;20 bmgc_lecture_8_none_(2);21 bmgc_seminar_7_absent_(3)
-8906455268056223461;21 bmgc_seminar_7_absent_(3);22 calc_class_7_present_(3)
-8906455268056223461;22 calc_class_7_present_(3);23 bmgc_lecture_9_none_(3)
-8906455268056223461;23 bmgc_lecture_9_none_(3);24 bmgc_seminar_8_absent_(2)
-8906455268056223461;24 bmgc_seminar_8_absent_(2);25 calc_class_8_absent_(1)
-8906455268056223461;25 calc_class_8_absent_(1);26 bmgc_lecture_10_none_(3)
-8906455268056223461;26 bmgc_lecture_10_none_(3);27 bmgc_seminar_9_active_(1)
-8906455268056223461;27 bmgc_seminar_9_active_(1);28 calc_class_9_absent_(3)
-8906455268056223461;28 calc_class_9_absent_(3);29 bmgc_lecture_11_none_(3)
-8906455268056223461;29 bmgc_lecture_11_none_(3);30 bmgc_seminar_10_active_(3)
-8906455268056223461;30 bmgc_seminar_10_active_(3);31 calc_class_10_present_(3)
-8906455268056223461;31 calc_class_10_present_(3);32 bmgc_lecture_12_none_(3)
-8906455268056223461;32 bmgc_lecture_12_none_(3);33 bmgc_seminar_11_active_(1)
-8906455268056223461;33 bmgc_seminar_11_active_(1);34 calc_class_11_present_(2)
-8906455268056223461;34 calc_class_11_present_(2);35 bmgc_lecture_13_none_(1)
-8906455268056223461;35 bmgc_lecture_13_none_(1);36 bmgc_seminar_12_absent_(3)
-8906455268056223461;36 bmgc_seminar_12_absent_(3);37 calc_class_12_present_(2)
-8906455268056223461;37 calc_class_12_present_(2);38 bmgc_lecture_14_none_(1)
-8906455268056223461;38 bmgc_lecture_14_none_(1);39 bmgc_seminar_13_absent_(3)
-8906455268056223461;39 bmgc_seminar_13_absent_(3);40 bmgc_seminar_14_present_(1)
-8906455268056223461;40 bmgc_seminar_14_present_(1);41 calc_class_13_present_(2)
-8906455268056223461;41 calc_class_13_present_(2);42 calc_class_14_present_(2)
-8906455268056223461;42 calc_class_14_present_(2);43 bmgc_seminar_15_absent_(1)
-8906455268056223461;43 bmgc_seminar_15_absent_(1);44 calc_homework_high_(1)
-8906455268056223461;44 calc_homework_high_(1);45 bmgc_midterm_test_med_(1)
-8906455268056223461;45 bmgc_midterm_test_med_(1);46 calc_quiz_med_(1)
-8906455268056223461;46 calc_quiz_med_(1);47 calc_midterm_test_med_(1)
-8906455268056223461;47 calc_midterm_test_med_(1);48 calc_oral_test_high_(1)
-8906455268056223461;48 calc_oral_test_high_(1);49 calc_exam_high_(1)
-8906455268056223461;49 calc_exam_high_(1);50 calc_final_grade_high_(1)
-9192387255360665628;1 bmgc_lecture_1_none_(1);2 bmgc_lecture_2_none_(3)
-9192387255360665628;2 bmgc_lecture_2_none_(3);3 bmgc_seminar_1_present_(1)
-9192387255360665628;3 bmgc_seminar_1_present_(1);4 calc_class_1_absent_(3)
-9192387255360665628;4 calc_class_1_absent_(3);5 bmgc_lecture_3_none_(3)
-9192387255360665628;5 bmgc_lecture_3_none_(3);6 bmgc_seminar_2_active_(2)
-9192387255360665628;6 bmgc_seminar_2_active_(2);7 calc_class_2_present_(3)
-9192387255360665628;7 calc_class_2_present_(3);8 bmgc_lecture_4_none_(1)
-9192387255360665628;8 bmgc_lecture_4_none_(1);9 bmgc_seminar_3_active_(1)
-9192387255360665628;9 bmgc_seminar_3_active_(1);10 calc_class_3_present_(3)
-9192387255360665628;10 calc_class_3_present_(3);11 bmgc_lecture_5_none_(1)
-9192387255360665628;11 bmgc_lecture_5_none_(1);12 bmgc_seminar_4_present_(1)
-9192387255360665628;12 bmgc_seminar_4_present_(1);13 calc_class_4_present_(3)
-9192387255360665628;13 calc_class_4_present_(3);14 bmgc_lecture_6_none_(3)
-9192387255360665628;14 bmgc_lecture_6_none_(3);15 bmgc_seminar_5_present_(1)
-9192387255360665628;15 bmgc_seminar_5_present_(1);16 calc_class_5_present_(2)
-9192387255360665628;16 calc_class_5_present_(2);17 bmgc_lecture_7_none_(2)
-9192387255360665628;17 bmgc_lecture_7_none_(2);18 bmgc_seminar_6_absent_(3)
-9192387255360665628;18 bmgc_seminar_6_absent_(3);19 calc_class_6_present_(2)
-9192387255360665628;19 calc_class_6_present_(2);20 bmgc_lecture_8_none_(2)
-9192387255360665628;20 bmgc_lecture_8_none_(2);21 bmgc_seminar_7_present_(3)
-9192387255360665628;21 bmgc_seminar_7_present_(3);22 calc_class_7_present_(3)
-9192387255360665628;22 calc_class_7_present_(3);23 bmgc_lecture_9_none_(3)
-9192387255360665628;23 bmgc_lecture_9_none_(3);24 bmgc_seminar_8_active_(2)
-9192387255360665628;24 bmgc_seminar_8_active_(2);25 calc_class_8_present_(1)
-9192387255360665628;25 calc_class_8_present_(1);26 bmgc_lecture_10_none_(3)
-9192387255360665628;26 bmgc_lecture_10_none_(3);27 bmgc_seminar_9_present_(1)
-9192387255360665628;27 bmgc_seminar_9_present_(1);28 calc_class_9_present_(3)
-9192387255360665628;28 calc_class_9_present_(3);29 bmgc_lecture_11_none_(3)
-9192387255360665628;29 bmgc_lecture_11_none_(3);30 bmgc_seminar_10_present_(1)
-9192387255360665628;30 bmgc_seminar_10_present_(1);31 calc_class_10_absent_(3)
-9192387255360665628;31 calc_class_10_absent_(3);32 bmgc_lecture_12_none_(3)
-9192387255360665628;32 bmgc_lecture_12_none_(3);33 bmgc_seminar_11_active_(1)
-9192387255360665628;33 bmgc_seminar_11_active_(1);34 calc_class_11_present_(2)
-9192387255360665628;34 calc_class_11_present_(2);35 bmgc_lecture_13_none_(1)
-9192387255360665628;35 bmgc_lecture_13_none_(1);36 bmgc_seminar_12_absent_(3)
-9192387255360665628;36 bmgc_seminar_12_absent_(3);37 calc_class_12_present_(2)
-9192387255360665628;37 calc_class_12_present_(2);38 bmgc_lecture_14_none_(1)
-9192387255360665628;38 bmgc_lecture_14_none_(1);39 bmgc_seminar_13_absent_(3)
-9192387255360665628;39 bmgc_seminar_13_absent_(3);40 bmgc_seminar_14_absent_(1)
-9192387255360665628;40 bmgc_seminar_14_absent_(1);41 calc_class_13_present_(2)
-9192387255360665628;41 calc_class_13_present_(2);42 calc_class_14_absent_(2)
-9192387255360665628;42 calc_class_14_absent_(2);43 bmgc_seminar_15_absent_(1)
-9192387255360665628;43 bmgc_seminar_15_absent_(1);44 calc_homework_high_(1)
-9192387255360665628;44 calc_homework_high_(1);45 bmgc_midterm_test_med_(1)
-9192387255360665628;45 bmgc_midterm_test_med_(1);46 calc_quiz_med_(1)
-9192387255360665628;46 calc_quiz_med_(1);47 calc_midterm_test_med_(1)
-9192387255360665628;47 calc_midterm_test_med_(1);48 calc_oral_test_high_(1)
-9192387255360665628;48 calc_oral_test_high_(1);49 calc_exam_high_(1)
-9192387255360665628;49 calc_exam_high_(1);50 calc_final_grade_high_(1)
119020576536330240;1 bmgc_lecture_1_none_(1);2 bmgc_lecture_2_none_(3)
119020576536330240;2 bmgc_lecture_2_none_(3);3 bmgc_seminar_1_present_(1)
119020576536330240;3 bmgc_seminar_1_present_(1);4 calc_class_1_absent_(3)
119020576536330240;4 calc_class_1_absent_(3);5 bmgc_lecture_3_none_(3)
119020576536330240;5 bmgc_lecture_3_none_(3);6 bmgc_seminar_2_absent_(1)
119020576536330240;6 bmgc_seminar_2_absent_(1);7 calc_class_2_absent_(3)
119020576536330240;7 calc_class_2_absent_(3);8 bmgc_lecture_4_none_(1)
119020576536330240;8 bmgc_lecture_4_none_(1);9 bmgc_seminar_3_present_(3)
119020576536330240;9 bmgc_seminar_3_present_(3);10 calc_class_3_present_(3)
119020576536330240;10 calc_class_3_present_(3);11 bmgc_lecture_5_none_(1)
119020576536330240;11 bmgc_lecture_5_none_(1);12 bmgc_seminar_4_present_(1)
119020576536330240;12 bmgc_seminar_4_present_(1);13 calc_class_4_present_(3)
119020576536330240;13 calc_class_4_present_(3);14 bmgc_lecture_6_none_(3)
119020576536330240;14 bmgc_lecture_6_none_(3);15 bmgc_seminar_5_present_(1)
119020576536330240;15 bmgc_seminar_5_present_(1);16 calc_class_5_absent_(2)
119020576536330240;16 calc_class_5_absent_(2);17 bmgc_lecture_7_none_(2)
119020576536330240;17 bmgc_lecture_7_none_(2);18 bmgc_seminar_6_absent_(3)
119020576536330240;18 bmgc_seminar_6_absent_(3);19 calc_class_6_present_(2)
119020576536330240;19 calc_class_6_present_(2);20 bmgc_lecture_8_active_(2)
119020576536330240;20 bmgc_lecture_8_active_(2);21 bmgc_seminar_7_present_(3)
119020576536330240;21 bmgc_seminar_7_present_(3);22 calc_class_7_present_(3)
119020576536330240;22 calc_class_7_present_(3);23 bmgc_lecture_9_none_(3)
119020576536330240;23 bmgc_lecture_9_none_(3);24 bmgc_seminar_8_active_(2)
119020576536330240;24 bmgc_seminar_8_active_(2);25 calc_class_8_present_(1)
119020576536330240;25 calc_class_8_present_(1);26 bmgc_lecture_10_none_(3)
119020576536330240;26 bmgc_lecture_10_none_(3);27 bmgc_seminar_9_present_(1)
119020576536330240;27 bmgc_seminar_9_present_(1);28 calc_class_9_present_(3)
119020576536330240;28 calc_class_9_present_(3);29 bmgc_lecture_11_none_(3)
119020576536330240;29 bmgc_lecture_11_none_(3);30 bmgc_seminar_10_active_(3)
119020576536330240;30 bmgc_seminar_10_active_(3);31 calc_class_10_present_(3)
119020576536330240;31 calc_class_10_present_(3);32 bmgc_lecture_12_none_(3)
119020576536330240;32 bmgc_lecture_12_none_(3);33 bmgc_seminar_11_present_(1)
119020576536330240;33 bmgc_seminar_11_present_(1);34 calc_class_11_present_(2)
119020576536330240;34 calc_class_11_present_(2);35 bmgc_lecture_13_none_(1)
119020576536330240;35 bmgc_lecture_13_none_(1);36 bmgc_seminar_12_absent_(3)
119020576536330240;36 bmgc_seminar_12_absent_(3);37 calc_class_12_present_(2)
119020576536330240;37 calc_class_12_present_(2);38 bmgc_lecture_14_none_(1)
119020576536330240;38 bmgc_lecture_14_none_(1);39 bmgc_seminar_13_present_(3)
119020576536330240;39 bmgc_seminar_13_present_(3);40 bmgc_seminar_14_absent_(1)
119020576536330240;40 bmgc_seminar_14_absent_(1);41 calc_class_13_present_(2)
119020576536330240;41 calc_class_13_present_(2);42 calc_class_14_present_(2)
119020576536330240;42 calc_class_14_present_(2);43 bmgc_seminar_15_present_(1)
119020576536330240;43 bmgc_seminar_15_present_(1);44 calc_homework_high_(1)
119020576536330240;44 calc_homework_high_(1);45 bmgc_midterm_test_med_(1)
119020576536330240;45 bmgc_midterm_test_med_(1);46 calc_quiz_med_(1)
119020576536330240;46 calc_quiz_med_(1);47 calc_midterm_test_low_(1)
119020576536330240;47 calc_midterm_test_low_(1);48 calc_oral_test_high_(1)
119020576536330240;48 calc_oral_test_high_(1);49 calc_exam_med_(1)
119020576536330240;49 calc_exam_med_(1);50 calc_final_grade_med_(1)
3110509333528123555;1 bmgc_lecture_1_none_(1);2 bmgc_lecture_2_none_(3)
3110509333528123555;2 bmgc_lecture_2_none_(3);3 bmgc_seminar_1_present_(1)
3110509333528123555;3 bmgc_seminar_1_present_(1);4 calc_class_1_present_(2)
3110509333528123555;4 calc_class_1_present_(2);5 bmgc_lecture_3_none_(3)
3110509333528123555;5 bmgc_lecture_3_none_(3);6 bmgc_seminar_2_absent_(1)
3110509333528123555;6 bmgc_seminar_2_absent_(1);7 calc_class_2_present_(3)
3110509333528123555;7 calc_class_2_present_(3);8 bmgc_lecture_4_none_(1)
3110509333528123555;8 bmgc_lecture_4_none_(1);9 bmgc_seminar_3_present_(3)
3110509333528123555;9 bmgc_seminar_3_present_(3);10 calc_class_3_present_(3)
3110509333528123555;10 calc_class_3_present_(3);11 bmgc_lecture_5_none_(1)
3110509333528123555;11 bmgc_lecture_5_none_(1);12 bmgc_seminar_4_present_(1)
3110509333528123555;12 bmgc_seminar_4_present_(1);13 calc_class_4_present_(3)
3110509333528123555;13 calc_class_4_present_(3);14 bmgc_lecture_6_none_(3)
3110509333528123555;14 bmgc_lecture_6_none_(3);15 bmgc_seminar_5_present_(1)
3110509333528123555;15 bmgc_seminar_5_present_(1);16 calc_class_5_present_(2)
3110509333528123555;16 calc_class_5_present_(2);17 bmgc_lecture_7_none_(2)
3110509333528123555;17 bmgc_lecture_7_none_(2);18 bmgc_seminar_6_absent_(3)
3110509333528123555;18 bmgc_seminar_6_absent_(3);19 calc_class_6_absent_(2)
3110509333528123555;19 calc_class_6_absent_(2);20 bmgc_lecture_8_active_(2)
3110509333528123555;20 bmgc_lecture_8_active_(2);21 bmgc_seminar_7_present_(3)
3110509333528123555;21 bmgc_seminar_7_present_(3);22 calc_class_7_present_(3)
3110509333528123555;22 calc_class_7_present_(3);23 bmgc_lecture_9_none_(3)
3110509333528123555;23 bmgc_lecture_9_none_(3);24 bmgc_seminar_8_active_(2)
3110509333528123555;24 bmgc_seminar_8_active_(2);25 calc_class_8_absent_(1)
3110509333528123555;25 calc_class_8_absent_(1);26 bmgc_lecture_10_none_(3)
3110509333528123555;26 bmgc_lecture_10_none_(3);27 bmgc_seminar_9_absent_(1)
3110509333528123555;27 bmgc_seminar_9_absent_(1);28 calc_class_9_absent_(3)
3110509333528123555;28 calc_class_9_absent_(3);29 bmgc_lecture_11_none_(3)
3110509333528123555;29 bmgc_lecture_11_none_(3);30 bmgc_seminar_10_active_(3)
3110509333528123555;30 bmgc_seminar_10_active_(3);31 calc_class_10_present_(3)
3110509333528123555;31 calc_class_10_present_(3);32 bmgc_lecture_12_none_(3)
3110509333528123555;32 bmgc_lecture_12_none_(3);33 bmgc_seminar_11_absent_(1)
3110509333528123555;33 bmgc_seminar_11_absent_(1);34 calc_class_11_present_(2)
3110509333528123555;34 calc_class_11_present_(2);35 bmgc_lecture_13_none_(1)
3110509333528123555;35 bmgc_lecture_13_none_(1);36 bmgc_seminar_12_absent_(3)
